step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
209,PAYMENT,11784.31,C869481193,0.0,0.0,M1567185622,0.0,0.0,0,0
209,PAYMENT,2998.16,C2118242251,412311.0,409312.84,M571543049,0.0,0.0,0,0
335,PAYMENT,10255.84,C1479544673,497.0,0.0,M383919571,0.0,0.0,0,0
19,PAYMENT,15633.1,C1772026972,188343.22,172710.12,M1837528967,0.0,0.0,0,0
139,PAYMENT,7699.14,C1850160056,0.0,0.0,M805840395,0.0,0.0,0,0
163,CASH_IN,261192.95,C1204584990,251609.68,512802.63,C559483701,6417989.01,6284787.46,0,0
260,PAYMENT,11637.63,C1635582030,11387.0,0.0,M1328067933,0.0,0.0,0,0
599,PAYMENT,3154.13,C1382123334,45818.0,42663.87,M1842698323,0.0,0.0,0,0
9,PAYMENT,117.31,C59275132,24347.0,24229.69,M1867699491,0.0,0.0,0,0
375,CASH_OUT,185387.2,C1520918321,4044.0,0.0,C926398922,0.0,185387.2,0,0
351,PAYMENT,13157.77,C1129677287,0.0,0.0,M391192827,0.0,0.0,0,0
130,CASH_OUT,448895.47,C1651481308,0.0,0.0,C1396036285,1145659.68,1594555.15,0,0
353,CASH_IN,118413.97,C430311278,536638.52,655052.49,C1937224433,583206.31,464792.33,0,0
21,CASH_IN,118397.81,C827507954,17426453.71,17544851.52,C42327951,170399.98,52002.17,0,0
207,CASH_OUT,9308.71,C1838011140,13127.0,3818.29,C1481160624,0.0,9308.71,0,0
212,PAYMENT,2393.42,C1331331631,161728.0,159334.58,M1206049851,0.0,0.0,0,0
157,CASH_OUT,152282.85,C1996274211,0.0,0.0,C203631265,2233035.74,2385318.59,0,0
380,PAYMENT,6174.22,C468448499,74649.0,68474.78,M1483748804,0.0,0.0,0,0
182,CASH_IN,74009.8,C1323744310,3881614.32,3955624.12,C457912336,267847.85,193838.05,0,0
522,PAYMENT,11058.52,C674450020,0.0,0.0,M1999533800,0.0,0.0,0,0
35,CASH_IN,433641.7,C696509657,31120.0,464761.7,C2144944625,0.0,0.0,0,0
381,CASH_OUT,130486.03,C857831948,336352.0,205865.97,C1554859526,0.0,130486.03,0,0
42,PAYMENT,2910.93,C321078071,30950.0,28039.07,M1254829706,0.0,0.0,0,0
371,TRANSFER,31870.56,C1648566973,0.0,0.0,C827994935,70118.61,101989.17,0,0
138,PAYMENT,11348.46,C1574974273,280.0,0.0,M1970617397,0.0,0.0,0,0
304,CASH_IN,153984.64,C6000419,11025160.52,11179145.16,C386342896,710801.2,556816.56,0,0
661,CASH_OUT,402048.65,C222432012,49723.0,0.0,C684445207,0.0,402048.65,0,0
136,CASH_OUT,136047.36,C1601678630,0.0,0.0,C568248324,268762.03,306971.73,0,0
204,CASH_OUT,559575.95,C1501147585,0.0,0.0,C1090819321,626887.84,1186463.79,0,0
139,CASH_OUT,136167.89,C1827828849,0.0,0.0,C743042554,957403.41,1093571.3,0,0
96,DEBIT,2055.76,C2025189443,102117.0,100061.24,C781630209,227439.05,229494.82,0,0
129,PAYMENT,11066.78,C2059576246,0.0,0.0,M407469670,0.0,0.0,0,0
588,CASH_IN,98185.78,C828464274,4409040.42,4507226.19,C1583067941,686257.2,588071.42,0,0
355,TRANSFER,12699.7,C965737693,0.0,0.0,C1684425425,74601.22,87300.92,0,0
400,TRANSFER,865829.2,C1492683326,0.0,0.0,C1278056763,1612076.34,2477905.53,0,0
141,PAYMENT,1806.77,C374593379,0.0,0.0,M1242662335,0.0,0.0,0,0
416,CASH_IN,260082.61,C1668701957,8685052.07,8945134.68,C997242788,373220.51,113137.89,0,0
688,PAYMENT,9929.73,C151994801,436835.8,426906.08,M60731462,0.0,0.0,0,0
307,CASH_OUT,51057.01,C607635326,20744.0,0.0,C23745918,0.0,51057.01,0,0
540,PAYMENT,952.23,C293832098,250.0,0.0,M1515843343,0.0,0.0,0,0
398,TRANSFER,501652.06,C1221328943,28866.67,0.0,C98163534,1582911.65,2084563.71,0,0
131,PAYMENT,31352.99,C9541984,196842.97,165489.98,M485267054,0.0,0.0,0,0
225,PAYMENT,5556.98,C884796994,0.0,0.0,M1278706710,0.0,0.0,0,0
298,CASH_OUT,197985.47,C1625944328,0.0,0.0,C1250955399,429149.01,798820.39,0,0
256,TRANSFER,307148.43,C165262772,0.0,0.0,C1398661132,5003462.4,5310610.84,0,0
332,CASH_IN,63818.9,C1519106513,6015214.99,6079033.89,C1607310517,523856.2,460037.3,0,0
278,CASH_OUT,145166.77,C1846892545,192.0,0.0,C164737234,0.0,145166.77,0,0
400,CASH_OUT,4963.78,C45464511,30152.0,25188.22,C443909472,138561.88,143525.66,0,0
286,CASH_OUT,62443.28,C1538447850,0.0,0.0,C1231607170,66501.94,128945.22,0,0
328,TRANSFER,1358228.48,C130286519,16037.0,0.0,C1074546807,0.0,1358228.48,0,0
301,CASH_IN,242940.98,C1830264963,4158330.34,4401271.33,C1345672326,429239.05,186298.06,0,0
10,PAYMENT,1177.5,C449501995,648109.85,646932.36,M1111978702,0.0,0.0,0,0
378,PAYMENT,7334.27,C1609533836,0.0,0.0,M1390917240,0.0,0.0,0,0
42,TRANSFER,260583.36,C366398516,0.0,0.0,C2055421863,1930272.56,2190855.92,0,0
348,PAYMENT,5309.85,C92929339,19469.0,14159.15,M1217816385,0.0,0.0,0,0
349,CASH_IN,138949.92,C701450375,293209.0,432158.92,C2023263805,138658.53,0.0,0,0
283,CASH_IN,315842.24,C408282727,10604355.87,10920198.12,C910161215,1787469.2,1471626.96,0,0
157,CASH_OUT,113278.21,C23969879,60953.0,0.0,C758493275,0.0,113278.21,0,0
396,CASH_IN,34264.5,C1671838586,12653.0,46917.5,C1978254771,1597687.97,1563423.48,0,0
280,CASH_OUT,46766.99,C288839683,12837.42,0.0,C746420240,177574.89,224341.88,0,0
254,CASH_IN,227073.02,C1557984158,11970994.91,12198067.93,C1908184726,741459.8,514386.78,0,0
303,CASH_IN,128733.55,C1983143373,20225.0,148958.55,C597980155,6538215.28,6409481.74,0,0
336,PAYMENT,9238.34,C1900243486,70.0,0.0,M1099819395,0.0,0.0,0,0
402,PAYMENT,32448.19,C1719672629,36360.0,3911.81,M176483255,0.0,0.0,0,0
163,CASH_OUT,225684.47,C51274572,980.0,0.0,C2002883859,1490893.49,1716577.97,0,0
379,PAYMENT,8203.92,C1260170845,0.0,0.0,M1781477055,0.0,0.0,0,0
263,CASH_OUT,60035.85,C1295289848,0.0,0.0,C953021091,1445798.78,1505834.63,0,0
205,CASH_OUT,347579.04,C777435955,665.0,0.0,C1151140510,316979.93,1057193.93,0,0
156,TRANSFER,507744.72,C1727896417,34938.0,0.0,C257372818,0.0,507744.72,0,0
393,PAYMENT,3515.67,C1637877746,0.0,0.0,M2016998410,0.0,0.0,0,0
8,PAYMENT,2121.17,C401569277,40414.0,38292.83,M702479289,0.0,0.0,0,0
162,CASH_OUT,103962.6,C1362029438,97313.69,0.0,C1231191951,114208.53,218171.14,0,0
137,PAYMENT,34045.21,C1741441474,0.0,0.0,M831722127,0.0,0.0,0,0
378,CASH_OUT,114014.76,C1122512932,0.0,0.0,C1273939873,6550282.09,6664296.85,0,0
161,CASH_IN,82688.7,C1381934628,9926.0,92614.7,C1096040876,7519791.93,7437103.23,0,0
254,CASH_IN,266062.45,C460678194,15429774.45,15695836.9,C1150928514,1191670.71,925608.27,0,0
36,TRANSFER,913792.28,C1593840802,17363.0,0.0,C1543636392,1976299.34,2890091.62,0,0
203,CASH_OUT,84928.35,C2001164602,0.0,0.0,C381023288,588264.48,673192.83,0,0
96,PAYMENT,3081.85,C170791681,20497.0,17415.15,M1197736380,0.0,0.0,0,0
41,CASH_OUT,10041.71,C1435205803,8091.0,0.0,C736659505,305528.07,315569.78,0,0
311,CASH_OUT,252201.63,C1700161405,0.0,0.0,C598408750,1509679.51,1761881.14,0,0
9,CASH_OUT,15609.09,C1815532843,21216.0,5606.91,C1973103716,7033.0,22642.09,0,0
408,TRANSFER,1038610.53,C1509377117,0.0,0.0,C1812977877,1254290.61,2292901.15,0,0
276,CASH_IN,400642.1,C1309567289,30413701.03,30814343.13,C719329834,1147734.27,747092.17,0,0
16,CASH_IN,295043.15,C204735614,0.0,295043.15,C1691645505,383303.85,311166.58,0,0
162,CASH_OUT,103186.43,C424400349,0.0,0.0,C947608370,125508.51,228694.94,0,0
402,CASH_OUT,239419.64,C952161741,44456.0,0.0,C1325632969,0.0,239419.64,0,0
232,TRANSFER,746321.6,C662360185,0.0,0.0,C549868595,6819258.7,7565580.29,0,0
134,PAYMENT,10345.28,C2070499914,553981.38,543636.11,M498520884,0.0,0.0,0,0
160,CASH_OUT,196107.31,C783774905,49394.0,0.0,C2129406881,74685.96,270793.27,0,0
547,PAYMENT,5306.73,C183398389,0.0,0.0,M227591440,0.0,0.0,0,0
331,PAYMENT,34065.17,C536780404,0.0,0.0,M895846492,0.0,0.0,0,0
276,CASH_IN,19764.58,C349653019,18893.0,38657.58,C846863842,44302.17,24537.59,0,0
612,PAYMENT,23381.3,C1528446491,21708.35,0.0,M185251076,0.0,0.0,0,0
303,CASH_OUT,305009.58,C1663883243,0.0,0.0,C324389054,1419853.56,1724863.14,0,0
286,PAYMENT,30705.2,C1838916272,0.0,0.0,M1435354818,0.0,0.0,0,0
394,CASH_OUT,182446.79,C918734052,58772.0,0.0,C536695854,20375.66,202822.45,0,0
37,PAYMENT,7989.54,C513434515,0.0,0.0,M1616642907,0.0,0.0,0,0
36,CASH_IN,20263.88,C770121799,12855737.3,12876001.18,C2008610860,4320231.18,4299967.3,0,0
135,CASH_IN,126112.1,C550652018,4084383.97,4210496.07,C804445665,366829.46,240717.36,0,0
179,PAYMENT,13413.29,C1994527049,0.0,0.0,M898028742,0.0,0.0,0,0
259,TRANSFER,1389380.68,C864980806,0.0,0.0,C485423874,3679135.72,5068516.39,0,0
205,TRANSFER,2555697.78,C1110419682,50220.0,0.0,C247732967,232535.63,2788233.41,0,0
370,CASH_OUT,81698.67,C263426439,5364.0,0.0,C981694565,133941.22,215639.89,0,0
8,PAYMENT,3122.85,C1872241472,0.0,0.0,M1561341228,0.0,0.0,0,0
250,PAYMENT,26718.23,C1582918413,2759.0,0.0,M1225384005,0.0,0.0,0,0
354,PAYMENT,3585.21,C756600271,0.0,0.0,M2025225592,0.0,0.0,0,0
12,PAYMENT,4477.48,C257625206,22328.0,17850.52,M2071667646,0.0,0.0,0,0
308,PAYMENT,29586.59,C1635365618,0.0,0.0,M2111218267,0.0,0.0,0,0
203,TRANSFER,71874.52,C334887352,44548.0,0.0,C1925584729,1120006.77,1191881.29,0,0
288,PAYMENT,51448.93,C1192123050,13928.0,0.0,M649975696,0.0,0.0,0,0
10,CASH_IN,335563.7,C1543776173,49754.0,385317.7,C235754376,1663.16,0.0,0,0
202,CASH_OUT,563186.9,C715152648,0.0,0.0,C2081834559,3771958.2,4335145.1,0,0
377,CASH_IN,25859.38,C332583448,0.0,25859.38,C997433340,902586.23,876726.85,0,0
525,TRANSFER,97776.35,C293217884,0.0,0.0,C1116058111,1760336.2,1858112.56,0,0
280,TRANSFER,123277.7,C1866120481,297743.69,174465.99,C105985365,2232677.93,2355955.63,0,0
43,CASH_IN,158385.48,C353224720,13164.0,171549.48,C1392466985,411314.85,252929.37,0,0
300,CASH_OUT,177697.42,C1596037293,0.0,0.0,C564985952,2128215.09,2305912.5,0,0
260,PAYMENT,7308.87,C206504249,37068.0,29759.13,M16181318,0.0,0.0,0,0
40,CASH_IN,130996.41,C1405990002,81615.0,212611.41,C712093567,268194.38,137197.98,0,0
36,CASH_OUT,216723.53,C1308138650,0.0,0.0,C678157696,2810696.97,3027420.5,0,0
183,PAYMENT,11643.44,C2132181758,3038.0,0.0,M1060855229,0.0,0.0,0,0
12,CASH_IN,117917.91,C315442233,24954.0,142871.91,C1204517830,9959.0,0.0,0,0
158,PAYMENT,11709.32,C114916308,0.0,0.0,M1778163435,0.0,0.0,0,0
188,PAYMENT,5470.12,C253724934,61794.0,56323.88,M1492447959,0.0,0.0,0,0
379,CASH_OUT,89279.55,C1577442692,0.0,0.0,C226190798,1642975.33,1732254.87,0,0
42,CASH_OUT,20099.53,C25450975,0.0,0.0,C450568715,56121.51,76221.04,0,0
235,CASH_OUT,188309.68,C1414877278,184.0,0.0,C96078340,1989637.54,2177947.22,0,0
298,PAYMENT,43584.52,C719912528,100415.0,56830.48,M1661592518,0.0,0.0,0,0
323,CASH_IN,304447.25,C1458200633,2132595.61,2437042.86,C2023504471,991494.64,687047.39,0,0
37,CASH_IN,287180.57,C1789997380,11796434.21,12083614.77,C754039598,425622.09,138441.52,0,0
404,TRANSFER,36463.04,C1393052029,0.0,0.0,C1759587587,836110.57,872573.61,0,0
325,TRANSFER,983547.81,C289114255,12473.0,0.0,C413145397,161101.88,1144649.68,0,0
226,CASH_OUT,502937.71,C1973982222,50261.0,0.0,C1842214283,5332535.94,6128255.03,0,0
298,CASH_IN,123122.05,C346695720,10778.0,133900.05,C1215034258,0.0,0.0,0,0
138,PAYMENT,14139.8,C1754865002,0.0,0.0,M75842420,0.0,0.0,0,0
297,CASH_IN,33376.25,C714679568,128820.0,162196.25,C2039912432,0.0,0.0,0,0
326,CASH_OUT,41214.24,C1402328494,527318.83,486104.59,C2138390887,0.0,41214.24,0,0
183,CASH_OUT,217502.51,C1131114685,0.0,0.0,C189664180,1167434.79,1384937.3,0,0
431,CASH_IN,129975.41,C292408966,5003453.03,5133428.44,C497002689,5307765.98,5177790.57,0,0
302,PAYMENT,14167.51,C1070529689,0.0,0.0,M1890312974,0.0,0.0,0,0
182,CASH_OUT,421483.62,C249522168,11149.0,0.0,C1979028142,2185058.95,2606542.57,0,0
182,CASH_OUT,49100.99,C1700017785,0.0,0.0,C489250676,230185.61,279286.6,0,0
346,CASH_IN,272152.63,C2042382620,120243.0,392395.63,C1746456581,230012.3,0.0,0,0
19,CASH_OUT,259195.02,C762179216,0.0,0.0,C704489873,6023242.64,6282437.66,0,0
259,CASH_IN,71680.29,C415657170,2355291.25,2426971.54,C588021755,846615.97,774935.68,0,0
278,PAYMENT,16051.4,C949175968,9398.0,0.0,M1294544109,0.0,0.0,0,0
205,PAYMENT,2929.82,C1350254246,137147.0,134217.18,M1202242038,0.0,0.0,0,0
381,PAYMENT,9825.25,C1729855227,40342.0,30516.75,M646795588,0.0,0.0,0,0
322,PAYMENT,9423.46,C338318289,0.0,0.0,M1863384082,0.0,0.0,0,0
37,CASH_OUT,224306.75,C650945732,69247.0,0.0,C486415630,582857.3,807164.05,0,0
17,CASH_IN,124309.76,C233461155,67881.0,192190.76,C1484297893,0.0,0.0,0,0
236,PAYMENT,5827.96,C1936471636,0.0,0.0,M1344748014,0.0,0.0,0,0
180,CASH_IN,168175.51,C1757201859,12659701.53,12827877.04,C887147957,430554.69,262379.18,0,0
211,PAYMENT,5284.03,C1985983076,0.0,0.0,M1718451713,0.0,0.0,0,0
347,CASH_IN,145367.68,C251723172,6465708.64,6611076.32,C70847101,3989766.57,3844398.9,0,0
43,TRANSFER,1589921.51,C2047527493,667.0,0.0,C151198450,0.0,1589921.51,0,0
44,PAYMENT,1903.14,C1502849909,156583.0,154679.86,M2140399720,0.0,0.0,0,0
186,CASH_IN,290750.42,C166739230,59763.0,350513.42,C799770512,0.0,0.0,0,0
209,CASH_IN,352141.86,C1506867708,199067.75,551209.62,C108497631,3338728.27,2986586.4,0,0
159,TRANSFER,1672245.75,C760334984,0.0,0.0,C841759677,4602279.43,6274525.18,0,0
370,CASH_OUT,5308.55,C1594974880,24925.0,19616.45,C493267153,155321.4,160629.95,0,0
323,CASH_OUT,618351.03,C813766134,125048.0,0.0,C2016582622,2830154.04,3448505.08,0,0
158,CASH_OUT,147949.37,C503501444,78280.0,0.0,C376052333,241777.79,389727.17,0,0
383,PAYMENT,3894.23,C1459154862,33627.0,29732.77,M1622415470,0.0,0.0,0,0
165,CASH_OUT,231164.29,C901749001,0.0,0.0,C1656407490,427709.54,658873.83,0,0
398,TRANSFER,1081875.42,C1640514077,0.0,0.0,C1069629933,1209098.34,2290973.76,0,0
274,PAYMENT,3479.81,C880898558,15522.0,12042.19,M654117769,0.0,0.0,0,0
206,CASH_OUT,152039.38,C1447973209,0.0,0.0,C1316613575,331205.41,483244.8,0,0
231,CASH_OUT,339124.96,C1220305413,239.0,0.0,C220766773,8258483.13,8597608.09,0,0
17,CASH_OUT,169224.42,C1792537345,9046.0,0.0,C104160762,0.0,169224.42,0,0
305,CASH_OUT,172341.41,C967739156,0.0,0.0,C1275591092,188509.58,360851.0,0,0
187,CASH_OUT,8376.73,C2021599479,20328.0,11951.27,C1667517195,0.0,8376.73,0,0
235,CASH_OUT,205976.07,C1516063961,55063.0,0.0,C546064183,2214.34,208190.41,0,0
358,PAYMENT,4351.59,C2124111506,183528.0,179176.41,M1399088786,0.0,0.0,0,0
353,CASH_OUT,3061.79,C1217387661,0.0,0.0,C1127017993,20663.39,23725.18,0,0
201,TRANSFER,132002.94,C1797597415,0.0,0.0,C65910374,1960835.75,2092838.69,0,0
355,CASH_IN,209085.98,C779538901,30.0,209115.98,C1673785788,6566766.26,6357680.29,0,0
306,CASH_OUT,74224.94,C2009299181,0.0,0.0,C1963224117,530300.5,454706.87,0,0
134,PAYMENT,40697.41,C359191940,679660.0,638962.59,M1363990716,0.0,0.0,0,0
308,CASH_OUT,30618.67,C1261180301,18705.0,0.0,C1612712002,2956279.57,2986898.24,0,0
331,TRANSFER,308745.15,C460709239,0.0,0.0,C620998690,361319.74,670064.89,0,0
350,PAYMENT,14235.84,C777535879,0.0,0.0,M391663012,0.0,0.0,0,0
346,CASH_IN,207912.13,C1747836315,52786.0,260698.13,C1003991846,0.0,0.0,0,0
401,PAYMENT,14375.02,C1904828490,5860.0,0.0,M847058523,0.0,0.0,0,0
300,CASH_IN,43566.05,C1746351133,3978483.73,4022049.78,C785977898,2501470.0,2522841.71,0,0
282,CASH_OUT,25974.48,C255060715,486740.65,460766.17,C1217580728,626558.27,652532.75,0,0
201,CASH_OUT,161882.45,C131056191,0.0,0.0,C135058715,916839.26,1078721.71,0,0
258,PAYMENT,14471.15,C1016151236,27.0,0.0,M134694293,0.0,0.0,0,0
254,CASH_OUT,284798.18,C2042388203,7574.0,0.0,C699437664,0.0,284798.18,0,0
356,CASH_IN,73688.86,C864555298,2316501.42,2390190.29,C374172026,444731.61,371042.75,0,0
286,CASH_IN,194084.3,C1692518312,1770636.29,1964720.58,C1063206841,321433.94,127349.65,0,0
138,CASH_OUT,48583.68,C1878118537,212837.0,164253.32,C1809672319,0.0,48583.68,0,0
394,PAYMENT,58431.92,C674268670,371156.66,312724.74,M1216141917,0.0,0.0,0,0
182,TRANSFER,130424.92,C2062132543,0.0,0.0,C788727214,1663444.95,1793869.88,0,0
130,TRANSFER,122780.02,C2050485096,0.0,0.0,C1992387688,1226671.58,1349451.61,0,0
182,CASH_OUT,222609.45,C725569339,0.0,0.0,C306533408,3142905.02,3365514.47,0,0
132,PAYMENT,24084.01,C1371906735,97548.0,73463.99,M1313720378,0.0,0.0,0,0
179,PAYMENT,2240.18,C855832981,0.0,0.0,M624696805,0.0,0.0,0,0
204,CASH_IN,279074.89,C340479276,129147.43,408222.32,C26930551,4195336.51,3916261.62,0,0
306,CASH_OUT,404.2,C73135169,49606.0,49201.8,C1694433033,556624.2,557028.4,0,0
206,CASH_OUT,74324.53,C396936805,9079.0,0.0,C1662918832,0.0,74324.53,0,0
141,CASH_IN,173387.29,C531914844,6510.0,179897.29,C232565121,77216.11,0.0,0,0
277,TRANSFER,473340.14,C834571808,15094.0,0.0,C1188851882,2164393.73,2637733.87,0,0
394,CASH_IN,145468.71,C500857126,101410.0,246878.71,C1119379325,2767755.91,2622287.19,0,0
181,CASH_OUT,182074.22,C413430656,167726.0,0.0,C853579685,89008.87,271083.09,0,0
252,CASH_OUT,36310.81,C426807286,0.0,0.0,C1600956649,1199624.62,1235935.43,0,0
132,CASH_IN,92918.89,C1775237660,10028.0,102946.89,C818571555,0.0,0.0,0,0
426,PAYMENT,14379.92,C2054240185,274411.89,260031.97,M1360140266,0.0,0.0,0,0
164,CASH_IN,129827.44,C297878705,1468516.37,1598343.81,C942683044,559385.84,429558.4,0,0
280,CASH_IN,262044.67,C911668098,1058.0,263102.67,C726143245,1472114.6,1210069.93,0,0
355,CASH_OUT,247651.3,C1005372251,19017.5,0.0,C1511764194,1234451.24,1482102.54,0,0
11,PAYMENT,11735.49,C1435153303,483103.22,471367.72,M1916250882,0.0,0.0,0,0
301,TRANSFER,2598266.62,C1320388977,135799.38,0.0,C1958732586,3853211.69,6451478.3,0,0
154,CASH_OUT,412719.6,C702773166,291.0,0.0,C1421211318,0.0,412719.6,0,0
181,CASH_OUT,229813.56,C1935447829,5053.0,0.0,C760178024,590151.08,819964.64,0,0
372,PAYMENT,21634.14,C760428437,0.0,0.0,M1581622292,0.0,0.0,0,0
252,CASH_IN,103102.99,C29022877,2033869.74,2136972.73,C613766417,491254.34,499049.57,0,0
329,CASH_OUT,86903.35,C2136807868,4084.0,0.0,C1369080027,1279589.96,1366493.31,0,0
252,CASH_IN,240739.61,C460920840,136607.66,377347.27,C2068663249,11449415.4,11208675.79,0,0
405,CASH_OUT,241306.86,C1196215264,93432.62,0.0,C794162437,4103272.39,4344579.24,0,0
259,CASH_OUT,235590.25,C745278730,0.0,0.0,C88763998,2321863.78,2557454.04,0,0
207,CASH_IN,324425.35,C1507617423,22274009.78,22598435.13,C576357354,9937400.4,9612975.06,0,0
186,CASH_OUT,82500.98,C832207205,0.0,0.0,C1874506970,587230.52,669731.5,0,0
16,CASH_OUT,217734.83,C1730635198,0.0,0.0,C972829670,4242854.72,4605911.09,0,0
166,PAYMENT,12049.01,C1853114162,0.0,0.0,M1369350059,0.0,0.0,0,0
227,CASH_OUT,14222.29,C1765822349,0.0,0.0,C707509534,26644.47,40866.75,0,0
12,PAYMENT,10603.91,C1212787348,20010.0,9406.09,M118318427,0.0,0.0,0,0
259,CASH_OUT,46427.12,C709695104,47689.0,1261.88,C580545646,1157406.13,1203833.26,0,0
207,CASH_OUT,188138.78,C696698424,31389.0,0.0,C1371403063,0.0,188138.78,0,0
137,PAYMENT,12738.03,C2037113851,0.0,0.0,M1304077029,0.0,0.0,0,0
659,CASH_IN,239604.97,C1437334422,9535469.89,9775074.86,C1880724651,562038.96,322433.99,0,0
163,CASH_OUT,75513.28,C4980172,19194.0,0.0,C1743854374,0.0,75513.28,0,0
394,PAYMENT,11773.88,C1628860390,0.0,0.0,M65326847,0.0,0.0,0,0
211,CASH_IN,28052.77,C308254388,4362625.99,4390678.76,C630302584,207380.85,179328.08,0,0
16,PAYMENT,3852.68,C1984163228,13058.33,9205.65,M1586419991,0.0,0.0,0,0
235,CASH_IN,453308.98,C1458040971,2206.0,455514.98,C489584829,414582.04,0.0,0,0
129,TRANSFER,974505.76,C1403377082,0.0,0.0,C891051853,5172158.04,6146663.8,0,0
15,PAYMENT,17141.23,C514178153,0.0,0.0,M1147364263,0.0,0.0,0,0
323,PAYMENT,29237.08,C331818567,0.0,0.0,M146927581,0.0,0.0,0,0
252,PAYMENT,47010.64,C1062380472,35255.0,0.0,M563013849,0.0,0.0,0,0
398,CASH_OUT,6920.39,C66921747,51029.0,44108.61,C1529384566,641842.99,648763.38,0,0
326,PAYMENT,8759.83,C430300002,0.0,0.0,M61163876,0.0,0.0,0,0
429,PAYMENT,112.04,C640096910,197613.0,197500.96,M1812595958,0.0,0.0,0,0
40,PAYMENT,14714.96,C2033371473,0.0,0.0,M1513033262,0.0,0.0,0,0
306,CASH_IN,189003.47,C149581129,3769423.76,3958427.23,C2083347603,387526.56,0.0,0,0
260,CASH_IN,197015.85,C1076330110,50119.0,247134.85,C1669750759,5860343.54,5663327.69,0,0
249,PAYMENT,11359.03,C1237971629,6262.0,0.0,M1734970656,0.0,0.0,0,0
135,CASH_IN,70891.71,C304686929,2843724.96,2914616.67,C968531145,4290317.81,4219426.11,0,0
131,PAYMENT,7049.59,C1572263735,0.0,0.0,M976901779,0.0,0.0,0,0
252,TRANSFER,308039.67,C145280733,9655.0,0.0,C2126731133,91022.92,399062.59,0,0
351,CASH_IN,142308.61,C1298125937,15061577.31,15203885.92,C1620657401,1350203.8,1207895.19,0,0
166,CASH_OUT,184557.53,C1457665062,149075.44,0.0,C964946524,2093539.3,2278096.83,0,0
299,CASH_IN,28067.39,C816790023,183423.0,211490.39,C877648953,832850.3,885323.33,0,0
212,PAYMENT,3251.06,C1907939234,104345.0,101093.94,M122234249,0.0,0.0,0,0
41,PAYMENT,7102.5,C1716175695,135310.27,128207.77,M1551921951,0.0,0.0,0,0
274,CASH_OUT,40501.74,C811051786,0.0,0.0,C1854949837,3409044.92,3449546.66,0,0
358,PAYMENT,38032.58,C1291349687,205945.0,167912.42,M51017004,0.0,0.0,0,0
186,CASH_OUT,157169.63,C1978132644,11801.0,0.0,C2003052554,174847.85,332017.48,0,0
231,CASH_OUT,120549.81,C1525437917,44942.0,0.0,C36545157,680755.86,872304.07,0,0
139,CASH_IN,111642.98,C1261330779,4455757.29,4567400.26,C400720732,1623446.42,1511803.44,0,0
203,PAYMENT,687.64,C1407537792,0.0,0.0,M960712753,0.0,0.0,0,0
184,PAYMENT,21043.73,C1525687568,14690.0,0.0,M514966389,0.0,0.0,0,0
303,PAYMENT,27259.07,C90285568,20735.0,0.0,M549041494,0.0,0.0,0,0
207,CASH_OUT,205273.76,C2079963130,69357.0,0.0,C1388986632,411346.03,616619.79,0,0
305,CASH_OUT,671582.51,C698568344,176132.0,0.0,C823841333,313556.31,985138.82,0,0
302,TRANSFER,21966241.31,C1615466611,0.0,0.0,C993870751,24336830.85,46303072.15,0,0
305,TRANSFER,29854.38,C1676735509,0.0,0.0,C1585506525,344231.43,374085.81,0,0
348,CASH_OUT,76183.38,C254245326,0.0,0.0,C2098276780,588285.86,664469.25,0,0
201,CASH_IN,491.63,C1251307195,1482667.96,1483159.59,C201992506,430958.4,430466.77,0,0
187,CASH_IN,80907.65,C658204093,22280.0,103187.65,C588630077,2674382.1,2593474.46,0,0
186,CASH_IN,346270.43,C327671077,2447546.5,2793816.93,C1155435075,979176.48,632906.05,0,0
395,PAYMENT,3380.93,C1584589044,1511.0,0.0,M442920322,0.0,0.0,0,0
393,CASH_OUT,43452.07,C1866505450,0.0,0.0,C129597361,348079.91,391531.98,0,0
681,CASH_IN,213823.82,C662707786,11575.0,225398.82,C466286817,734031.74,520207.93,0,0
14,PAYMENT,13508.58,C2123719970,0.0,0.0,M945455461,0.0,0.0,0,0
275,PAYMENT,9673.4,C1563904169,400155.0,390481.6,M1039098116,0.0,0.0,0,0
404,CASH_IN,144085.22,C1015398775,2214435.44,2358520.66,C1893558429,4180820.53,4036735.31,0,0
284,CASH_OUT,111099.1,C705430219,69807.0,0.0,C1351395093,5598002.88,5709101.98,0,0
299,PAYMENT,23004.12,C1603241561,33403.29,10399.17,M602723491,0.0,0.0,0,0
166,PAYMENT,9923.74,C358710968,0.0,0.0,M10117894,0.0,0.0,0,0
213,PAYMENT,5252.75,C1392424436,2423.0,0.0,M1920546000,0.0,0.0,0,0
205,CASH_IN,22457.24,C347685073,24401459.99,24423917.23,C2115055717,744514.2,722056.96,0,0
348,CASH_OUT,513176.51,C1699088399,7915.0,0.0,C1274969334,313979.96,827156.47,0,0
326,CASH_OUT,16537.77,C1842625673,29509.0,12971.23,C1734777637,30305.07,46842.85,0,0
